rx ry rz vx vy vz ax ay az
 3.042918E+00  6.931814E+00  8.118970E+00 -5.767424E-01  5.131691E-01  8.622453E-01  3.698063E+03  9.913972E+02  8.585269E+02
 2.098840E+00  7.995350E+00 -9.186340E-02  1.785120E+00 -1.417485E+00 -5.330154E-01 -4.484620E+03 -9.622675E+02 -2.405164E+03
 2.110617E+00  9.011076E+00  8.069474E-01 -1.523870E+00  2.033019E-01  4.610619E-02  5.192829E+03 -1.006724E+04 -9.543581E+01
 2.832898E+00  8.043328E+00  1.070590E+00  1.302983E+00 -2.190955E-01  1.686932E+00  4.162133E+02  7.299334E+03 -4.352803E+02
 2.979353E+00  9.175540E+00 -1.578105E-01  4.913179E-01  1.868369E+00  1.403308E+00 -1.014973E+03 -1.441772E+03  2.047641E+03
 1.821891E+00  8.028386E+00  1.994919E+00 -4.406667E-01 -1.861792E+00  1.640866E+00  3.207690E+03  3.976821E+03 -3.071696E+03
 2.135135E+00  9.039356E+00  3.110184E+00  1.805951E+00  1.095641E-01 -6.274438E-02 -2.326270E+03  1.115471E+04  1.869838E+03
 3.031347E+00  7.810980E+00  3.052258E+00 -1.166880E+00  1.140997E-01  4.627769E-01 -2.109229E+03 -2.139241E+03  4.349626E+03
 3.020974E+00  8.932188E+00  1.953762E+00 -2.685688E-01  2.016188E+00 -1.683479E+00 -4.919946E+03  1.469341E+03 -3.655237E+03
 1.908589E+00  8.124501E+00  3.839772E+00 -1.613778E+00  4.400534E-01 -7.909313E-01  3.643853E+03 -5.998738E+03  3.855593E+03
 2.111515E+00  9.040841E+00  4.968052E+00 -1.750007E+00  1.473916E-01 -1.658737E+00 -2.896694E+03 -7.871885E+02 -8.030076E+03
 3.107541E+00  7.803371E+00  5.154552E+00 -1.217823E+00 -1.795344E+00  1.733494E+00  4.621299E+03  2.931369E+03  4.267089E+03
 3.089346E+00  8.852205E+00  4.114948E+00 -3.825531E-01  3.378027E-01 -1.751158E+00 -1.579721E+03 -3.857569E+03 -3.043967E+02
 2.190829E+00  7.839278E+00  5.869109E+00 -1.502578E+00 -6.663959E-01  1.376809E+00  4.888869E+03 -9.196650E+03  3.659117E+02
 2.166112E+00  8.802270E+00  7.183534E+00 -1.942652E-01 -1.889707E+00 -1.146175E-01 -1.077690E+04  3.687442E+03  1.014731E+03
 3.135189E+00  8.126593E+00  7.137319E+00  1.379130E+00 -1.179828E+00 -3.240038E-01  2.111426E+03  6.642669E+03 -5.114459E+03
 2.984939E+00  8.916172E+00  6.066284E+00  1.293650E+00 -6.486706E-01  2.003194E+00  2.058096E+03  2.967422E+03  3.394964E+03
 1.864550E+00  7.909234E+00  7.987857E+00 -7.722232E-01 -1.473994E+00 -1.570641E+00 -5.453113E+03  5.605380E+03  9.071553E+03
 2.091027E+00  8.802077E+00  9.163762E+00 -1.012555E+00  1.420225E+00  1.565042E-01  7.386052E+03 -1.890970E+04 -6.807725E+03
 2.811429E+00  8.095469E+00  9.040798E+00  1.348027E-02  1.663348E+00 -1.104907E+00  2.102439E+03  5.010716E+03 -6.017556E+02
 3.018790E+00  9.058413E+00  8.096127E+00  1.844425E+00  2.826865E-01 -6.094210E-02 -1.065324E+03  1.536786E+04  9.125734E+03
 3.816118E+00  1.936201E-01 -2.578020E-02 -5.179038E-01  5.226376E-02  4.501681E-01  1.276653E+04 -2.063667E+04 -1.211742E+04
 4.104478E+00  9.770830E-01  1.192006E+00 -1.853909E-01  4.639095E-01 -3.241531E-02  3.891974E+03  1.316939E+04  7.039509E+03
 4.907000E+00 -1.047019E-01  1.091067E+00  2.019065E+00 -1.177954E+00  5.082848E-01 -7.348584E+03 -9.771622E+03 -3.032715E+02
 4.809981E+00  1.018963E+00  1.730723E-01 -1.719372E+00  5.375064E-01  1.524427E-01  7.923850E+01 -5.846251E+03 -1.314705E+03
 4.045635E+00 -7.788720E-02  2.023122E+00 -1.357109E+00 -1.610001E+00 -3.306616E-01 -2.190933E+04  3.049114E+04  7.609341E+02
 4.161231E+00  1.018897E+00  2.968426E+00 -5.912561E-01  4.555652E-01 -1.557186E-01  1.189266E+03  2.388374E+04  1.422720E+04
 4.942333E+00  1.311980E-02  2.883703E+00  2.979277E-01 -1.132767E+00 -4.704423E-01 -6.506585E+03 -1.400329E+04  1.949590E+03
 5.020982E+00  8.531019E-01  2.144714E+00 -6.404689E-01  1.116659E-01 -1.807069E+00  1.204591E+04 -1.719512E+04 -1.005344E+04
 3.951934E+00  1.139208E-01  4.029151E+00  8.540532E-01  8.742727E-01 -1.994394E-01  1.912923E+04 -1.425402E+04 -1.613554E+04
 3.850074E+00  9.122635E-01  4.860199E+00 -1.477034E-01  1.297897E+00 -1.645184E+00 -5.986299E+03 -6.646751E+03 -2.933223E+03
 5.007948E+00  9.553140E-02  4.948212E+00 -1.775336E+00  1.819735E+00  8.713918E-01  1.476717E+04 -3.274247E+04 -7.883435E+03
 4.859128E+00  9.471488E-01  3.829197E+00  1.029593E+00  1.412588E+00  3.922700E-03 -2.454421E+04  5.706917E+04  2.723809E+04
 3.937899E+00  1.307660E-02  5.903471E+00 -8.240963E-01  1.072016E+00  1.196906E+00  5.542953E+03 -1.643924E+04 -1.031063E+04
 4.176088E+00  1.166042E+00  7.147746E+00 -1.799336E+00 -1.079031E+00  1.553120E+00 -1.186019E+04  1.630203E+04 -1.139185E+04
 4.923951E+00  5.142980E-02  6.825531E+00 -3.613218E-01 -1.556572E+00  1.042521E+00  5.684291E+03  6.670065E+01  4.906779E+03
 5.166875E+00  1.037925E+00  5.857363E+00  1.064715E+00  1.020139E+00  1.211892E+00  4.823643E+03 -1.901320E+04  1.834782E+03
 4.011828E+00 -1.024920E-01  7.866318E+00  1.297338E+00  1.283567E+00 -1.526147E-01 -1.328329E+04  3.260256E+04  2.795321E+04
 3.990724E+00  9.065266E-01  8.998213E+00  1.037684E+00 -1.370588E+00 -8.753156E-02  3.765974E+04 -4.968415E+04 -2.908218E+04
 4.888179E+00 -7.941350E-02  9.045409E+00 -3.521936E-01 -1.932798E-01  1.226944E+00 -7.609086E+03 -4.987798E+03 -1.154179E+04
 4.915092E+00  9.573291E-01  7.947886E+00  1.415462E+00  5.463808E-01 -1.555416E+00 -2.691254E+04  4.430537E+04  3.854895E+04
 4.054106E+00  2.093923E+00  1.918273E-01 -1.274907E+00 -9.700663E-01 -3.287872E-01  3.515717E+04 -6.211137E+04 -1.699764E+04
 4.114979E+00  2.843938E+00  1.071217E+00  2.410325E-01  1.504018E+00  1.030458E+00 -9.601394E+03  7.245197E+03 -1.822556E+03
 5.049122E+00  2.194205E+00  8.965821E-01 -1.552823E+00 -1.717653E+00 -6.064499E-01 -5.737868E+03  6.260859E+03 -5.594200E+03
 5.056247E+00  2.923306E+00 -3.846670E-02  5.995105E-01  5.329647E-01  1.289746E+00  2.176532E+04 -4.065068E+04 -3.119818E+04
 4.156599E+00  1.844825E+00  1.946802E+00  5.418304E-01  1.158720E+00  1.065920E+00 -2.836092E+04  7.829056E+04  4.894062E+04
 4.092980E+00  2.914455E+00  3.054889E+00  4.867609E-01 -1.186997E+00 -1.816205E+00 -4.448512E+04  8.145012E+04  6.197548E+04
 5.056534E+00  1.831348E+00  2.868512E+00  5.400119E-01 -8.697824E-01  1.693401E+00  2.779965E+04 -4.248778E+04 -4.212544E+04
 4.914059E+00  3.092745E+00  2.164378E+00  3.799857E-01  1.450275E+00  8.379100E-01 -3.358079E+00  1.411112E+04 -6.489732E+02
 4.006093E+00  2.114025E+00  4.103704E+00  1.624609E+00  1.339089E+00  1.331202E-01  4.617339E+04 -8.377317E+04 -7.233666E+04
 4.033233E+00  2.815190E+00  5.075932E+00 -1.436229E+00  1.669935E+00 -1.633273E+00 -1.756561E+04 -2.305343E+04  2.745591E+04
 4.980076E+00  1.943694E+00  4.916494E+00 -5.098418E-01 -1.023559E+00 -3.369366E-01  3.516333E+04 -3.639459E+04 -2.947039E+04
 5.047224E+00  3.052782E+00  4.004509E+00 -1.469193E+00 -1.879410E-01 -3.227041E-01 -2.332998E+04  6.744908E+04  2.892195E+04
 4.191147E+00  1.879126E+00  5.904628E+00 -1.055298E+00  6.243174E-01 -5.764194E-01 -5.326185E+04  2.567977E+04  1.134630E+04
 3.932551E+00  3.052420E+00  7.183036E+00 -1.510828E+00  3.345962E-01  8.209411E-01  6.747562E+03 -2.410413E+04 -1.424371E+03
 5.000829E+00  1.980480E+00  6.828996E+00 -1.394708E+00  2.500048E-01  1.636239E+00 -5.159011E+03  4.496986E+04  1.632999E+04
 5.152259E+00  3.097978E+00  5.942149E+00  1.462287E+00  1.731768E+00 -1.624252E-01 -7.702648E+03 -7.837548E+02 -1.931031E+04
 4.192121E+00  1.974155E+00  8.016882E+00  2.827459E-01  4.530765E-01  1.719672E+00 -1.711596E+04  5.875190E+04  9.488393E+04
 3.812175E+00  2.899902E+00  9.081398E+00  5.965852E-01  1.889886E+00  1.642514E-01  7.380754E+04 -7.816781E+04 -1.176205E+05
 5.167810E+00  1.910412E+00  8.977429E+00  9.493131E-01  1.893011E+00  1.412943E+00  1.502975E+04 -4.009075E+04 -2.001432E+04
 4.944604E+00  2.862197E+00  8.039429E+00 -9.261825E-01 -1.488142E+00 -1.886806E-01 -1.083828E+05  1.376240E+05  1.255722E+05
 4.080070E+00  3.969996E+00  8.957710E-02  1.916837E-02 -3.278149E-02  9.048390E-01  1.345702E+05 -2.657915E+05 -1.119156E+05
 4.164031E+00  4.803827E+00  9.402698E-01 -1.162210E+00 -1.652201E+00  1.758096E+00 -1.544585E+05  2.202109E+05  2.713394E+04
 5.160704E+00  3.976119E+00  8.158295E-01  6.178663E-01 -1.625290E+00  1.568554E+00  6.339788E+04 -9.500137E+04  2.084990E+04
 4.994543E+00  5.195001E+00  1.723065E-01  1.598521E+00  8.993524E-01  1.021501E+00  9.082831E+03 -5.424566E+04 -5.241854E+04
 4.062768E+00  3.882379E+00  2.014465E+00 -1.040639E-01 -1.830180E+00 -5.433823E-01 -4.097881E+04  2.132357E+05  1.038211E+05
 3.856337E+00  4.814157E+00  2.811348E+00 -9.697723E-01  6.344589E-01 -7.293786E-01 -7.099996E+04  8.031923E+04  1.712437E+05
 5.196568E+00  3.895681E+00  2.936596E+00  1.883484E+00  1.875957E+00  1.972219E+00 -1.793908E+04  3.280420E+04 -4.621428E+03
 4.959100E+00  4.971036E+00  1.975761E+00 -1.007285E+00 -1.865202E+00 -1.567868E-01  6.819125E+04 -1.893742E+05 -1.308823E+05
 4.195861E+00  3.810080E+00  4.054117E+00  3.424455E-01  1.667299E+00  1.176745E-01  1.827875E+05 -1.821137E+05 -2.660125E+05
 3.952464E+00  5.043397E+00  4.912512E+00 -1.241314E+00 -1.734107E+00  1.000355E-01 -2.938941E+03 -6.852547E+04  7.365676E+04
 5.043805E+00  4.015028E+00  4.863296E+00  1.054316E+00 -1.347123E+00  1.101836E+00 -5.524357E+04  9.072569E+04  1.703551E+04
 5.110085E+00  4.937550E+00  4.080114E+00 -1.800531E-01 -2.658208E-01  1.359168E+00 -8.435475E+03  5.792219E+04  5.547972E+04
 3.920269E+00  3.918449E+00  6.166015E+00 -1.141583E+00 -1.481644E+00 -1.222015E+00 -8.139385E+04  3.691619E+04 -1.643610E+04
 4.172659E+00  5.138101E+00  7.086631E+00  5.394230E-01 -1.089288E+00  4.457441E-01 -4.041826E+03  2.770982E+05  1.221239E+05
 4.945581E+00  4.096440E+00  6.837559E+00 -5.102204E-02  5.511479E-01  5.269300E-01 -4.399683E+03 -1.692324E+05 -2.886296E+04
 4.857782E+00  5.041139E+00  6.124142E+00  6.603696E-01  5.446719E-01  3.127064E-02  9.799185E+04 -1.600572E+05 -8.742808E+04
 4.085536E+00  4.157730E+00  8.056295E+00  1.816693E+00  1.426373E+00 -2.400653E-01 -9.884642E+04  1.660589E+05  6.036819E+04
 3.824965E+00  5.101207E+00  9.149684E+00  5.876692E-01 -1.109191E+00  4.578951E-01  3.028657E+05 -3.340997E+05 -3.536275E+05
 5.195625E+00  3.865042E+00  8.906700E+00  7.518899E-01 -5.508236E-01  9.114552E-01 -2.304410E+05  1.927148E+05  2.742227E+05
 5.179492E+00  5.026481E+00  7.923714E+00 -9.816958E-01  1.247970E+00 -9.652965E-01 -1.652691E+05  2.681220E+05  2.890197E+05
 3.820001E+00  6.042255E+00  1.010420E-02  8.330910E-01  1.823944E-01  1.642798E+00  7.813494E+04 -2.259180E+05 -1.973266E+05
 3.843171E+00  7.056442E+00  9.083701E-01 -1.037457E+00  7.706930E-01 -1.561794E+00 -4.825197E+04 -2.047201E+05 -4.578958E+04
 5.026726E+00  6.166328E+00  8.448201E-01 -9.940650E-01  1.489148E+00 -3.110376E-01  2.780953E+04  2.200617E+05  2.166792E+04
 4.956683E+00  7.015198E+00 -1.099844E-01  7.911349E-01  6.299151E-01 -1.412214E+00  1.676619E+05 -6.512959E+04 -9.238019E+04
 3.925811E+00  5.838838E+00  2.039385E+00 -5.511845E-01 -1.460005E+00  1.006203E-01 -2.743505E+05  3.877823E+05  4.168563E+05
 3.911630E+00  7.057893E+00  3.021352E+00 -6.820381E-01 -1.815209E+00 -2.770247E-01 -2.819274E+05  2.451082E+05  2.610898E+05
 4.980136E+00  6.130819E+00  3.103380E+00  1.086210E+00 -1.023846E+00 -1.259558E+00  3.119809E+05 -3.371037E+05 -4.256942E+05
 5.074625E+00  7.125983E+00  1.919683E+00 -9.672176E-01 -3.449251E-01  1.277262E+00  1.906427E+04 -1.006847E+05 -5.565743E+04
 3.892511E+00  5.801549E+00  3.804924E+00  1.261831E+00 -1.045193E+00 -9.438488E-01 -8.487534E+04  4.217591E+04  2.331114E+05
 3.820126E+00  6.853643E+00  4.829180E+00  7.270470E-02  1.193613E+00 -7.194290E-01  3.771288E+05 -4.591563E+05 -3.016973E+05
 4.853388E+00  5.953941E+00  4.873629E+00  2.866449E-01 -4.863710E-01  8.754664E-01  2.302835E+05 -1.065446E+05 -2.756367E+05
 5.009331E+00  6.957461E+00  4.048086E+00 -1.826320E-02  2.053867E+00 -1.692476E+00 -1.793193E+05 -1.116142E+04  4.415313E+04
 3.960820E+00  5.906743E+00  5.857055E+00 -1.069659E+00 -5.081324E-01 -1.564875E+00 -2.836650E+05  4.492038E+05  1.526184E+05
 4.125929E+00  6.999888E+00  6.819787E+00 -8.576198E-01  5.584636E-01 -1.193706E+00  1.774665E+05 -3.273883E+04  4.861592E+04
 4.944006E+00  6.154718E+00  6.854350E+00  9.399473E-01  9.234237E-01  6.705295E-01 -8.626114E+04 -1.241722E+03 -8.766960E+04
 5.181671E+00  6.898982E+00  5.981524E+00 -1.339436E+00 -9.845211E-01 -3.403807E-01  7.913702E+04 -3.072789E+05 -1.050378E+05
 4.057174E+00  6.194075E+00  7.860118E+00  1.190951E+00 -1.200321E-01 -1.622377E+00 -2.033692E+05  5.564830E+05  3.360540E+05
 3.886574E+00  7.125849E+00  8.997301E+00 -1.227837E+00 -3.094976E-02 -4.800325E-02  2.137632E+04 -2.345230E+05 -3.009231E+05
 4.870326E+00  6.066061E+00  8.968626E+00  7.429455E-01 -5.976534E-01  1.353000E+00  4.403554E+04 -1.227749E+05 -5.270827E+03
 4.800773E+00  7.085709E+00  7.808356E+00 -4.055268E-01 -9.469646E-01  4.477668E-01  2.814937E+04  3.609816E+05  2.024273E+05
 4.147550E+00  7.919983E+00  1.092729E-01  1.502752E+00  1.658427E+00  1.038620E+00  1.972928E+05 -5.575705E+05 -5.269692E+05
 3.918891E+00  9.156795E+00  9.954106E-01 -1.520006E+00 -1.684444E+00 -1.917815E-01 -7.126969E+05  9.098604E+05  7.015823E+05
 5.146010E+00  7.971094E+00  1.184488E+00 -3.572745E-01  6.697511E-01 -8.446210E-02  1.924489E+05 -2.089649E+04 -2.043742E+05
 5.057715E+00  8.812648E+00 -1.236305E-01 -6.265320E-01 -1.614632E+00  5.712437E-01  2.148105E+05 -4.478101E+05  1.228895E+05
 4.164179E+00  7.986061E+00  2.070701E+00  5.269116E-01 -7.108731E-01 -1.416872E+00 -6.449414E+05  7.325863E+05  5.721973E+05
 4.016806E+00  9.148775E+00  2.928682E+00  1.963166E+00  1.208091E+00  1.749151E+00  4.392219E+05  5.801256E+04  3.057678E+04
 4.849357E+00  8.026450E+00  3.032923E+00 -1.532271E+00 -5.763060E-02 -3.521214E-01 -3.837129E+05  2.438275E+05  2.965936E+05
 4.804151E+00  8.934416E+00  1.845287E+00  1.456565E+00 -8.974461E-01 -1.269556E+00  1.033707E+05 -2.550724E+05 -3.502379E+05
 3.881630E+00  8.133405E+00  4.044668E+00 -2.272941E-01  7.725775E-01  5.210815E-01  7.039011E+05 -1.557141E+06 -8.724981E+05
 4.154738E+00  9.052536E+00  5.162051E+00  3.288843E-01 -2.509345E-01  2.302464E-01  4.709065E+05 -3.663964E+05 -9.869623E+05
 5.102076E+00  8.189726E+00  4.922255E+00  6.596853E-01  4.049490E-01  1.622402E+00 -2.914502E+05  6.224012E+05  7.525892E+05
 4.999340E+00  9.113282E+00  3.923519E+00  1.056544E+00 -1.160103E+00  2.033292E+00 -3.590464E+05  1.955169E+05  2.538869E+05
 3.855609E+00  8.157944E+00  5.884017E+00  2.742696E-01 -2.662950E-01  3.248929E-01 -1.698187E+05  3.681684E+05  3.052724E+05
 4.037544E+00  8.832895E+00  7.170300E+00  7.022505E-01 -4.031677E-01 -6.875992E-01 -2.554762E+05  4.313547E+05  3.884202E+05
 4.932167E+00  7.830723E+00  6.961152E+00 -8.746972E-01 -6.685343E-01 -1.783313E+00  4.843668E+05 -6.730598E+05 -7.172877E+05
 4.855967E+00  9.152158E+00  6.080562E+00 -1.084055E+00  1.813968E+00 -7.767963E-01 -5.717157E+05  7.382289E+05  5.355060E+05
 3.915671E+00  7.936920E+00  7.821393E+00 -1.887297E+00 -1.946747E+00  9.273376E-01  1.424136E+06 -8.781517E+05 -8.398350E+05
 4.013888E+00  8.948237E+00  9.123659E+00 -1.042472E+00  1.989767E+00  8.688615E-01 -9.992354E+05  7.413845E+04  7.791051E+05
 4.906280E+00  8.157824E+00  9.197728E+00  1.782968E+00 -8.193125E-01 -1.979378E+00 -5.182966E+04  4.141144E+05  3.049595E+04
 4.909933E+00  9.005609E+00  8.033276E+00  1.976963E+00  1.784456E+00 -1.671664E+00 -4.592372E+05  9.963672E+04  3.594412E+05
 5.939802E+00  1.880656E-01 -1.129234E-01  1.528836E+00  2.053380E+00 -1.670544E+00  1.831959E+06 -2.295671E+06 -2.375493E+06
 5.946944E+00  1.024819E+00  8.423474E-01  1.208174E+00  1.920995E+00  1.119039E+00 -1.273294E+06  3.097260E+06  2.020656E+06
 7.144203E+00  1.334553E-01  8.249093E-01 -6.206469E-01 -7.216695E-01 -9.429624E-01  1.190832E+06 -2.890601E+06 -2.343289E+06
 7.014733E+00  1.064648E+00 -1.317869E-01  1.662070E+00 -1.767918E+00 -3.051454E-02  2.545918E+04  1.830594E+05  5.782438E+05
 5.813011E+00  1.124369E-01  2.005057E+00  1.569860E+00 -1.502639E+00  1.061104E+00  2.763099E+05  1.586034E+06  1.033018E+06
 5.819036E+00  1.055913E+00  3.010757E+00 -1.376238E+00  1.611157E+00  2.797649E-01 -4.962126E+05  4.489490E+05  4.719207E+05
 7.139007E+00 -7.619420E-02  3.135678E+00 -1.057637E+00 -1.325097E+00  7.365528E-01 -1.962238E+06  6.543436E+05  1.935100E+06
 6.934735E+00  9.491293E-01  1.819260E+00  5.390057E-01  6.887872E-01 -5.946727E-01  2.039910E+06 -7.863189E+05 -2.135515E+06
 6.022249E+00  1.140101E-01  4.102650E+00  6.962974E-01  7.506648E-01  6.009087E-02 -2.325945E+06  8.808257E+05  1.365007E+06
 6.175311E+00  1.174521E+00  5.070934E+00 -1.652360E+00  1.279908E+00 -2.330694E-01  1.597214E+05 -8.151899E+05 -5.824964E+05
 6.979316E+00 -7.784670E-02  5.133035E+00  5.873514E-01 -9.211763E-01 -1.338735E+00 -6.872674E+05  4.701550E+05  1.201448E+06
 7.069284E+00  1.172897E+00  4.164682E+00  6.577094E-01  5.530527E-01  1.673419E+00  2.886039E+06 -2.032669E+06 -2.215137E+06
 6.157289E+00  1.972980E-02  6.025666E+00 -2.625721E-01 -1.289173E+00  3.164339E-01 -9.078321E+05  1.091074E+06  3.031927E+05
 5.942116E+00  1.000054E+00  6.941401E+00  1.587811E+00 -5.508531E-01 -4.811991E-01 -5.632765E+05  2.616500E+06  1.286319E+06
 7.141556E+00  1.918650E-01  7.001243E+00 -1.785747E+00  1.582159E+00 -6.372278E-01 -1.153088E+05  1.164244E+06  9.953232E+05
 7.086658E+00  8.647583E-01  5.928978E+00 -1.678256E+00  4.131004E-01  5.690373E-01 -1.227016E+06 -1.389650E+04 -4.942390E+05
 5.901410E+00 -7.729800E-03  7.855174E+00 -1.894024E+00 -8.848119E-01  1.166669E+00  1.986287E+06 -3.104737E+06 -1.230640E+06
 5.822417E+00  9.354117E-01  9.134675E+00  1.667869E+00 -1.220061E+00  2.123467E-03  4.308493E+05 -2.507290E+06 -1.365794E+06
 6.853960E+00 -1.823513E-01  8.855030E+00 -2.641286E-01  5.328967E-01  1.376712E+00  4.855278E+04  8.808627E+05  3.177360E+05
 7.017793E+00  9.740474E-01  8.060137E+00 -3.333666E-01 -1.261994E+00 -1.767827E+00 -2.842725E+06  1.643903E+06  2.486088E+06
 5.885059E+00  1.924473E+00 -9.221040E-02 -6.849766E-01 -1.248589E+00  1.007969E+00  2.473982E+06 -1.874767E+06 -2.232068E+06
 6.082793E+00  2.814679E+00  9.232467E-01 -5.358870E-01  2.958081E-01  7.593540E-01 -2.113158E+06  1.973119E+06 -1.628965E+05
 6.926658E+00  1.821147E+00  9.111942E-01 -3.113555E-01 -1.929415E+00  1.180661E+00  1.546639E+06 -1.296858E+06 -1.291727E+06
 7.118400E+00  3.154278E+00 -7.306410E-02  6.727724E-01  3.550213E-01 -9.732823E-01 -4.154352E+06  2.183360E+06  4.209603E+06
 5.909347E+00  1.946737E+00  1.868632E+00  1.072008E-01  1.971534E+00 -4.456937E-01  4.584303E+06  2.471654E+06 -3.881922E+05
 6.113261E+00  3.199324E+00  3.014454E+00  1.063571E+00 -1.580485E-01 -1.328739E+00 -1.669909E+06 -2.540591E+06  1.685073E+06
 7.165300E+00  2.004600E+00  3.058980E+00  1.664343E+00 -1.753715E+00  1.420025E+00  4.698716E+05 -3.585714E+06 -2.262958E+06
 6.884857E+00  3.001264E+00  1.914384E+00 -1.673130E+00  1.753993E+00  1.032333E+00  1.117573E+06  3.399826E+06  3.055717E+04
 5.985876E+00  1.854843E+00  3.814364E+00 -1.614681E+00 -8.117497E-02  1.169271E-01  1.153687E+06 -2.760237E+06 -2.252962E+06
 5.850242E+00  3.054604E+00  5.049650E+00  1.192039E+00 -1.555214E+00  1.839771E+00 -1.822720E+06 -3.179341E+06 -7.148110E+04
 7.038025E+00  2.136142E+00  4.908536E+00 -8.181309E-02 -2.502724E-01 -4.237618E-01  1.306159E+06  1.088557E+06  5.323565E+05
 7.107266E+00  2.987838E+00  3.873118E+00  1.638548E+00 -6.843253E-01 -1.592973E+00  4.312598E+06 -4.694208E+06 -4.744437E+06
 5.832054E+00  1.994819E+00  6.123233E+00  1.406487E+00 -1.612922E+00  1.245078E-02 -4.646180E+06  6.013230E+06  2.628771E+06
 6.087981E+00  3.087334E+00  7.050304E+00  2.940886E-01  6.241519E-01 -2.735633E-01 -8.433764E+05  3.883425E+06  4.678411E+06
 6.963678E+00  2.096810E+00  7.133291E+00  8.995814E-01  2.004050E+00 -2.587643E-01  1.576853E+06 -3.020202E+05 -1.661835E+06
 7.170318E+00  3.021153E+00  5.821028E+00  7.732116E-01  2.058235E+00 -2.063216E-01  9.876040E+05 -4.265811E+06 -5.451526E+06
 5.948799E+00  2.199117E+00  7.803285E+00 -4.497837E-01  1.961406E+00 -1.599433E+00 -3.796329E+06  2.414092E+06  6.671404E+06
 5.804789E+00  3.163189E+00  9.124398E+00 -1.881915E+00 -6.952679E-01 -1.055693E+00  1.522588E+06 -9.679486E+05 -1.644196E+06
 6.822113E+00  1.948916E+00  8.815937E+00  3.088734E-01  1.709655E+00  1.221245E+00  4.884048E+06 -6.166138E+06 -6.962764E+06
 7.000524E+00  2.894955E+00  8.141561E+00  1.364307E+00 -1.768677E+00 -1.266212E-01 -8.712877E+06  4.939211E+06  7.625312E+06
 5.891193E+00  4.131838E+00 -1.020870E-01  1.347754E+00 -6.155493E-01  1.042066E-01 -9.084562E+05  5.963609E+06  3.874633E+06
 6.023213E+00  4.831066E+00  9.039737E-01 -1.180016E+00 -1.868495E+00 -1.386818E+00 -1.775111E+06  2.130580E+05 -4.635603E+06
 7.163258E+00  4.012537E+00  1.013446E+00  1.220232E-01  2.475100E-01  2.148960E-01 -2.235856E+06  4.953712E+06  6.196675E+06
 6.898314E+00  4.892108E+00  1.782954E-01  7.759815E-01  1.149695E+00 -1.967129E+00 -6.453012E+05  1.332720E+05  2.511971E+06
 5.865655E+00  4.166183E+00  2.001315E+00  1.115932E+00  1.847297E+00  1.891791E+00  5.339329E+06  1.444410E+06  1.077599E+06
 6.054191E+00  4.921668E+00  3.076866E+00  1.235352E+00  1.166497E+00  7.942837E-01 -5.809985E+06 -9.481662E+06 -1.495338E+06
 6.892271E+00  3.836959E+00  2.838906E+00 -1.343128E+00 -1.179977E+00  7.436523E-01  2.963530E+06  7.520360E+06  3.853374E+06
 7.013840E+00  5.155287E+00  2.113043E+00  7.475065E-01  1.043601E+00  6.174795E-01 -4.154120E+06  4.791378E+06  2.114219E+06
 5.958457E+00  4.106186E+00  4.038229E+00 -1.574571E+00 -1.383379E+00  1.691593E+00  2.026584E+07 -2.743343E+07 -2.629320E+07
 6.085323E+00  5.076200E+00  4.883865E+00 -1.310334E+00  1.589928E+00 -1.312910E+00 -7.911588E+06  1.207202E+07  1.130886E+07
 6.909860E+00  4.019517E+00  5.181373E+00  2.798907E-01 -7.581385E-01  2.182548E-01  3.466591E+06 -2.495770E+06 -2.257817E+06
 7.024920E+00  4.995873E+00  4.109039E+00  1.231356E+00  1.288753E+00  5.758789E-01  2.220252E+06 -2.521756E+06 -3.785548E+06
 5.984648E+00  3.997495E+00  5.895495E+00  6.053915E-01  1.196644E+00 -1.903143E+00 -1.135419E+07  1.500697E+07  6.875671E+06
 5.879099E+00  5.048650E+00  7.144287E+00  5.007709E-01  1.751074E+00 -7.514507E-01  6.957770E+06  2.897988E+06  3.405799E+05
 7.128757E+00  3.911840E+00  7.160211E+00 -9.297810E-01 -1.186923E+00 -7.976489E-01  3.176981E+06 -2.067503E+06  2.877802E+06
 6.989445E+00  4.849502E+00  5.850146E+00 -3.520525E-01 -7.811559E-01  7.333250E-01 -1.354427E+05 -1.041877E+07 -1.357665E+07
 5.965941E+00  3.915926E+00  8.110687E+00 -1.547710E+00 -2.248628E-01  2.064134E+00 -1.900285E+07 -5.201637E+06  1.533512E+07
 5.930614E+00  5.124324E+00  8.811090E+00  4.649914E-01  1.918739E+00  1.590305E+00  2.103790E+07 -5.115157E+06 -1.634530E+07
 7.031701E+00  4.071676E+00  9.150465E+00  1.588375E+00  1.887770E-01  1.212268E+00  1.184220E+07 -1.757570E+07 -1.574789E+07
 7.072993E+00  4.827340E+00  7.922027E+00  8.677374E-01 -3.244096E-01 -3.983014E-01 -1.270277E+07  3.117595E+07  2.742675E+07
 6.119325E+00  5.965763E+00 -8.295860E-02  2.677767E-03  1.069738E+00  1.352505E-01 -1.560994E+07  2.028851E+06  1.362494E+06
 5.934347E+00  7.049664E+00  9.478217E-01  1.709012E+00  1.169267E+00 -1.142571E-01 -2.447760E+06 -6.359877E+06 -7.921082E+06
